n,budget,pool_cap,optimal_dynamic,optimal_static,optimal_static_nonoverlap,static_nonoverlap_greedy,exact_joint_greedy,marginal_product_greedy,adaptivity_gap,static_fraction_dynamic,static_nonoverlap_fraction_dynamic,static_greedy_fraction_dynamic,exact_joint_fraction_dynamic,marginal_product_fraction_dynamic,exact_minus_marginal,root_choices_differ,dynamic_states,exact_greedy_states,marginal_greedy_states,runtime_seconds,setting,instance,seed,utilities,health_probabilities
6,3,3,1.604879431396845,1.5550136808868178,1.5479551480224694,1.5032164073065832,1.5952186150901029,1.5952186150901029,1.0320677246270844,0.9689286624686657,0.9645304922845012,0.936653793362049,0.9939803476088334,0.9939803476088334,0.0,0,10825,15,15,0.053771375212818384,random_n6_b3_g3,5,20260830,"(0.10922971572193389, 0.34533280238029757, 1.237978812844348, 0.1672405123207744, 0.2819282858952529, 0.2548088926685772)","(0.20648486435047136, 0.2349353313366831, 0.872439132639299, 0.35603432180031414, 0.9223110095381081, 0.7812786779144677)"
6,3,3,1.8172916250782007,1.8015461587009005,1.801546158700901,1.801546158700901,1.801546158700901,1.801546158700901,1.0087399738836857,0.9913357514226024,0.9913357514226028,0.9913357514226028,0.9913357514226028,0.9913357514226028,0.0,0,10825,15,15,0.05688404105603695,random_n6_b3_g3,6,20260830,"(0.5500717947114198, 1.0797145137569484, 0.37909168537943316, 0.28297547085552877, 0.954269193417739, 1.6599179090228173)","(0.4102961151260087, 0.7832340570844699, 0.9014519624252794, 0.15232049563157343, 0.45654892876230524, 0.20235251264647774)"
6,3,3,2.2129065908383785,2.149335812091868,2.149335812091868,2.149335812091868,2.149335812091868,2.149335812091868,1.0295769411130964,0.9712727238421637,0.9712727238421637,0.9712727238421637,0.9712727238421637,0.9712727238421637,0.0,0,10825,15,15,0.058107499964535236,random_n6_b3_g3,7,20260830,"(0.2013531395522806, 0.6282660598059434, 0.14391935068658046, 0.37289162425197203, 0.30370240357540723, 1.984597544581896)","(0.7138794950291025, 0.309791695682603, 0.4020581672210657, 0.3871414525925648, 0.44281440026788216, 0.9044896836024181)"
6,3,3,1.2918001088015376,1.2918001088015374,1.2918001088015374,1.2918001088015374,1.2918001088015376,1.2918001088015376,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,1.0,0.0,0,10825,15,15,0.05610375013202429,random_n6_b3_g3,8,20260830,"(0.5035427150569826, 0.3171214061360383, 0.12937596262200107, 1.081338222418532, 0.2285872861207397, 1.9209580414958234)","(0.3314370477734058, 0.39807987916570214, 0.12259091479502815, 0.7474949805813235, 0.30572953880678555, 0.16482010407688064)"
6,3,3,1.1557843344898169,1.1557843344898169,1.155784334489817,1.1557843344898169,1.1557843344898169,1.1557843344898169,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,0.0,0,10825,15,15,0.05540737509727478,random_n6_b3_g3,9,20260830,"(0.10121178942732464, 0.9268015188702428, 0.11348446989179348, 0.5479469666996499, 0.36944077370839373, 0.2969688225855984)","(0.7635426846789038, 0.7068834931269714, 0.16599512979980063, 0.5859757647365224, 0.48603188745561143, 0.40919985620882054)"
6,3,3,0.7279633773912715,0.7151836841086453,0.7151836841086454,0.6676442159615907,0.6979111836702254,0.6979111836702254,1.0178691063101557,0.9824445931216712,0.9824445931216713,0.9171398406801172,0.9587174373678782,0.9587174373678782,0.0,0,10825,15,15,0.05599133390933275,random_n6_b3_g3,10,20260830,"(0.29502639890541366, 0.26592745703298654, 0.14924218661301406, 0.3369261076208692, 0.3341868074225803, 0.3659127666116533)","(0.16780990654359318, 0.30597202680024127, 0.7376836299635847, 0.7656472250083037, 0.7767010657390424, 0.49255409596280875)"
6,3,3,1.666907204328222,1.6669072043282218,1.666907204328222,1.6669072043282218,1.666907204328222,1.666907204328222,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0,10825,15,15,0.05373920826241374,random_n6_b3_g3,11,20260830,"(1.7096717214132882, 0.2622089307892469, 0.7161926814599682, 0.19686147996043532, 0.2114945029058227, 0.4019080240562429)","(0.650710665387698, 0.4636037023161688, 0.5211344948423869, 0.06541988322076342, 0.42332935663030163, 0.45078191722054756)"
6,3,3,1.1154582704361709,1.113004429907939,1.1065822220805221,1.0003834975234445,1.1065038260624462,1.1065038260624462,1.0022046996959706,0.9978001503119678,0.9920426890087265,0.8968363264116287,0.9919724075646297,0.9919724075646297,0.0,0,10825,15,15,0.05459687486290932,random_n6_b3_g3,12,20260830,"(0.21858287601074367, 1.6700369095389176, 0.21287351478155883, 0.12274101054589973, 0.1755650135785103, 0.3170640103254842)","(0.9339999607465332, 0.39474674562196654, 0.5386045643423235, 0.7495346100922354, 0.847115398250528, 0.10629570005989714)"
6,3,3,2.173810724479191,2.1230355339329656,2.1230355339329656,1.9871782440181032,2.059947121819303,2.059947121819303,1.0239163168654852,0.9766423129785643,0.9766423129785643,0.9141450180738243,0.9476202774336906,0.9476202774336906,0.0,0,10825,15,15,0.05628541670739651,random_n6_b3_g3,13,20260830,"(1.492241265554957, 0.12113912597809785, 0.14754481028054828, 0.2191361072399556, 1.1903057128353798, 0.26988016294056755)","(0.939166338225265, 0.283193151561692, 0.3037725398079307, 0.381491962411293, 0.4210248330474029, 0.8167495616924492)"
6,3,3,2.9039145657275576,2.8561157312671615,2.718398909112162,2.708585570605873,2.9039145657275576,2.9039145657275576,1.016735608412895,0.9835398620109127,0.9361153186788346,0.9327359704631165,1.0,1.0,0.0,0,10825,15,15,0.05470287520438433,random_n6_b3_g3,14,20260830,"(1.2311077529780274, 0.37278231553745667, 1.43742107124929, 1.3902012305096307, 1.2066543654582083, 0.7221778242362055)","(0.16185980847349773, 0.8765581360937146, 0.3214399346786275, 0.5019383228696241, 0.9419118076958641, 0.8149980666729881)"
6,3,3,1.9741625142530275,1.9570659502327434,1.9570659502327437,1.6441470487763303,1.9477209875899288,1.9477209875899288,1.0087358139454885,0.9913398396044649,0.991339839604465,0.8328326755806289,0.9866062056835765,0.9866062056835765,0.0,0,10825,15,15,0.07218545768409967,random_n6_b3_g3,15,20260830,"(0.1796852548346904, 0.9845389164425493, 0.8093409158147459, 0.4031864294326466, 1.6499045609620882, 0.82102986196043)","(0.6050475514646984, 0.2620539456569937, 0.7596456528208283, 0.3731160312287669, 0.6571600320597736, 0.19301107008834606)"
6,3,3,2.3565627245848786,2.3565627245848786,2.3565627245848786,1.5923140043099937,2.306120651015619,2.306120651015619,1.0,1.0,1.0,0.6756934528829436,0.9785950643099708,0.9785950643099708,0.0,0,10825,15,15,0.05541470926254988,random_n6_b3_g3,16,20260830,"(1.8936499339882227, 1.8085502291611355, 0.21533542285856253, 0.2604126324526631, 0.7731575379532764, 0.22166757804609263)","(0.5054438508468493, 0.6269090840916802, 0.7131907812837767, 0.13203321142450244, 0.34356832735534415, 0.17151425592219555)"
6,3,3,1.2405617314020267,1.2397752206220425,1.2397752206220427,0.8148765653835177,1.2405617314020267,1.2405617314020267,1.0006343978867311,0.9993660043187892,0.9993660043187894,0.6568609564173651,1.0,1.0,0.0,0,10825,15,15,0.05400695791468024,random_n6_b3_g3,17,20260830,"(0.7374399794580645, 0.11781543398083809, 1.4837089896897782, 0.46289091170191937, 0.12317218768436104, 0.6449315198840282)","(0.7749993529117787, 0.2664952008160525, 0.40545742587540873, 0.14404881223048177, 0.4079469711102804, 0.06857385375730862)"
6,3,3,1.2080265231645233,1.1793753786519887,1.1686973199797461,1.168697319979746,1.2080265231645233,1.2080265231645233,1.0242934904621144,0.9762826858821936,0.9674434274160213,0.9674434274160212,1.0,1.0,0.0,0,10825,15,15,0.05500379204750061,random_n6_b3_g3,18,20260830,"(0.6441276445498734, 0.2527277170588175, 1.175451017123463, 0.31344012016505346, 0.30991388929183933, 0.5813407779329569)","(0.8232325595303082, 0.7569442682380948, 0.3166392316105603, 0.38921699890772005, 0.5364523541373243, 0.40877214390132477)"
6,3,3,2.417989851237371,2.385502464497947,2.3830772356637624,1.9833423446270289,2.367853932988023,2.367853932988023,1.0136186766615902,0.9865642997952208,0.9855613059931816,0.8202442800213087,0.9792654554676101,0.9792654554676101,0.0,0,10825,15,15,0.05384525004774332,random_n6_b3_g3,19,20260830,"(0.2752932798474135, 1.6771819506032262, 0.2822032602125621, 1.120358442883705, 0.23380901046829064, 0.8249854351339656)","(0.5622073213836901, 0.5590584244300975, 0.19215952554803595, 0.8636382563509802, 0.8341173999491529, 0.5410692696226437)"
6,3,3,1.3752650529354726,1.3719634425019944,1.3719634425019944,1.14080423385559,1.3752650529354726,1.3752650529354726,1.002406485720536,0.9975992915500681,0.9975992915500681,0.8295159041673957,1.0,1.0,0.0,0,10825,15,15,0.05483995797112584,random_n6_b3_g3,20,20260830,"(1.1777048705207853, 0.47334557080856343, 0.18535382408804565, 1.4760640845593274, 0.15065354302102052, 0.4510131237934815)","(0.2660706141040194, 0.9246499503366916, 0.2643182281014423, 0.4206672544399587, 0.4592642602680579, 0.0620218981889977)"
6,3,3,1.0693133925280647,1.0693133925280651,1.0693133925280651,1.0693133925280651,1.0693133925280647,1.0693133925280647,0.9999999999999996,1.0000000000000004,1.0000000000000004,1.0000000000000004,1.0,1.0,0.0,0,10825,15,15,0.053366958163678646,random_n6_b3_g3,21,20260830,"(0.3524332564790008, 0.12897735650621786, 1.3097706798954556, 0.2505503040830615, 0.4581131125009778, 1.6313993173048509)","(0.26121605422381555, 0.2553855432191154, 0.4046140853355641, 0.7692661747482172, 0.07903752588244647, 0.21246904372344705)"
6,3,3,1.735237104479057,1.7293785797879693,1.7260873330491502,1.421249363814646,1.7328988049182892,1.7300466794493234,1.0033876473084373,0.9966237900999434,0.994727077120303,0.8190519671035534,0.9986524610644089,0.9970088093342772,0.0028521254689657383,0,10825,15,15,0.05413662502542138,random_n6_b3_g3,22,20260830,"(0.6527289831464543, 0.19134485113630614, 0.3582197812114771, 0.14784474706026296, 0.20661003670274192, 1.602549893067673)","(0.8871474562297504, 0.9217450455840532, 0.6732167109658103, 0.5954986177181041, 0.40271964547852396, 0.49590253230402015)"
6,3,3,1.390203285020256,1.390203285020256,1.3902032850202561,1.3902032850202561,1.390203285020256,1.390203285020256,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,0,10825,15,15,0.05372200021520257,random_n6_b3_g3,23,20260830,"(0.25612446929334726, 1.3281354124453097, 0.11312758548225409, 1.2985796784711021, 0.5157910600846769, 0.6407266143282025)","(0.8305291175647534, 0.4935401852299125, 0.5892658662951442, 0.3430129244810267, 0.4512341770156941, 0.35862424700203105)"
6,3,3,1.7053381024234988,1.7053381024234988,1.7053381024234988,1.5121588249536662,1.659845987135298,1.6564668300490308,1.0,1.0,1.0,0.8867208343053493,0.973323697380859,0.9713421800023023,0.003379157086267126,0,10825,15,15,0.053951332811266184,random_n6_b3_g3,24,20260830,"(1.2634853220519147, 0.28861328688202986, 0.3790401515717126, 0.13137322726476403, 0.37671467802773495, 1.3169827416084785)","(0.6702942703611713, 0.8331740915598176, 0.5085093941507707, 0.9077491605701473, 0.8301620672729232, 0.27199474304281585)"
6,3,3,1.5331481387038521,1.532174043091121,1.5157531939188322,1.5119811213875236,1.532174043091121,1.532174043091121,1.0006357604197273,0.9993646435147783,0.9886541004447712,0.9861937559835389,0.9993646435147783,0.9993646435147783,0.0,0,10825,15,15,0.05406895885244012,random_n6_b3_g3,25,20260830,"(0.2519280011243657, 1.9347246525855357, 0.20557949034409267, 0.1936014757935981, 0.2904510715090159, 0.2533466813053925)","(0.3283682026600274, 0.603422582057934, 0.6357098538077961, 0.5735009346840111, 0.11763726246121711, 0.8003387801515531)"
6,3,3,2.522398064370344,2.522398064370344,2.522398064370344,2.522398064370344,2.5223980643703436,2.5223980643703436,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,0.0,0,10825,15,15,0.05427512526512146,random_n6_b3_g3,26,20260830,"(0.5137171329738688, 0.9351691113099698, 0.25693878778231793, 0.3696315640129841, 1.6761748250856485, 1.335761039685235)","(0.059068459163012066, 0.6315944633680382, 0.4681021040075627, 0.2971582761026165, 0.8498006468029744, 0.3798104344779086)"
6,3,3,1.3821557372971018,1.382155737297102,1.382155737297102,1.351544212448676,1.3540633470032386,1.3540633470032386,0.9999999999999999,1.0000000000000002,1.0000000000000002,0.9778523331181993,0.979674945785198,0.979674945785198,0.0,0,10825,15,15,0.05364225013181567,random_n6_b3_g3,27,20260830,"(0.10388408963387788, 0.23025399998314017, 1.915307423680823, 0.37893960548170835, 0.970342354889382, 0.2883947072179257)","(0.9056731314656098, 0.258681644784575, 0.21132320253086317, 0.5578144988576768, 0.7559037911636055, 0.2588536684834549)"
6,3,3,2.438571310035628,2.414182489141999,2.414182489141999,1.899557978253744,2.401590571632419,2.401590571632419,1.0101023104107993,0.9899987255680162,0.9899987255680162,0.7789634735865039,0.984835080175421,0.984835080175421,0.0,0,10825,15,15,0.05395474983379245,random_n6_b3_g3,28,20260830,"(1.679187724952142, 0.7680210604057975, 0.3005858477878207, 0.5852373079590437, 0.5132556887568697, 1.4353073672047776)","(0.4667140101885217, 0.6510742340442242, 0.312908126132608, 0.05199230836376648, 0.4962159262489026, 0.7875966879054033)"
6,3,3,1.1222750287738517,1.081296260097626,1.081296260097626,1.0260650991355478,1.1089353037759788,1.1089353037759788,1.0378978178214784,0.9634859837155983,0.9634859837155983,0.914272413471216,0.9881136756535988,0.9881136756535988,0.0,0,10825,15,15,0.054577582981437445,random_n6_b3_g3,29,20260830,"(0.36450815501623346, 0.7741285143576156, 0.4766669378358332, 0.5931766133230624, 0.2645479076333441, 0.10247984133756699)","(0.5438048431187508, 0.6707845741238329, 0.733608234632437, 0.35796421965155484, 0.3037381114252096, 0.7622820632151329)"
6,3,3,2.1894264887473365,2.1565097959724473,2.1565097959724477,2.0410863216038133,2.1496108621746997,2.1496108621746997,1.0152638735220982,0.9849656095127806,0.9849656095127808,0.9322470208952324,0.9818145862502025,0.9818145862502025,0.0,0,10825,15,15,0.05331962462514639,random_n6_b3_g3,30,20260830,"(0.17658051058424787, 0.691289543862979, 0.2636423452883969, 1.6414439013672872, 0.21127149199906425, 0.2849750741924594)","(0.05493250842118479, 0.5124792266065438, 0.3930162523446387, 0.8535124280364724, 0.8646734393457682, 0.9351053387033)"
6,3,3,2.0930015039784085,2.067345884239846,2.067345884239846,1.9569328054308968,2.0670430451036363,2.0670430451036363,1.0124099309816246,0.9877421876239478,0.9877421876239478,0.9349887239503315,0.9875974963107146,0.9875974963107146,0.0,0,10825,15,15,0.05384429218247533,random_n6_b3_g3,31,20260830,"(0.10669420650980263, 0.2159645145809626, 0.26465441867695555, 0.323171860282047, 1.6091338421360701, 0.9486780548807063)","(0.5031256327592465, 0.16449438092672442, 0.41322165500912583, 0.8768525205323368, 0.7463630312638372, 0.61451175017832)"
6,3,3,0.8377871889437736,0.8377871889437736,0.8377871889437736,0.8377871889437736,0.8377871889437736,0.8377871889437736,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,10825,15,15,0.054050750099122524,random_n6_b3_g3,32,20260830,"(0.10712252722972303, 0.7221381709125448, 0.15431076740778518, 0.5854531176032175, 0.4053391657239995, 0.2280130378006676)","(0.15934172898947985, 0.5168153618963148, 0.2960769117939705, 0.5001583100867432, 0.41351740748803767, 0.6558015636964017)"
6,3,3,2.3165461796880957,2.3165461796880953,2.3165461796880953,1.9613384938543945,2.2098592126580248,2.2098592126580248,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.846664966600611,0.95394567655697,0.95394567655697,0.0,0,10825,15,15,0.05385466571897268,random_n6_b3_g3,33,20260830,"(1.6635319397036905, 0.1291561824233229, 0.20006300700837493, 0.8506361721792451, 0.472967788096763, 1.1105915877137913)","(0.533441044356222, 0.6397707777913495, 0.461885471443382, 0.886610499088002, 0.06104338676698674, 0.6077544713659613)"
6,3,3,1.1910456292535212,1.1768956425764843,1.1768956425764843,1.176895642576484,1.1768956425764843,1.1768956425764843,1.012023144759088,0.988119693881161,0.988119693881161,0.9881196938811609,0.988119693881161,0.988119693881161,0.0,0,10825,15,15,0.07080016704276204,random_n6_b3_g3,34,20260830,"(0.9971629555735717, 0.15472921839486248, 0.5473609461079961, 0.14996556888944584, 0.3080613216357428, 0.13427176139131772)","(0.7615047192398093, 0.08208481845871995, 0.5078470739979123, 0.26915666788475756, 0.4048069373462962, 0.779493356485275)"
6,3,3,3.6765108784386067,3.585028174650212,3.538819335454904,3.2566169587645555,3.516641196717563,3.516641196717563,1.0255179873997282,0.9751169772609929,0.9625483107390724,0.885790105467503,0.9565159231110614,0.9565159231110614,0.0,0,10825,15,15,0.053860584273934364,random_n6_b3_g3,35,20260830,"(0.6211505370079907, 1.5938280783214454, 0.9272639453399366, 1.1954983756203557, 0.48320198035505557, 1.4901689485961844)","(0.1977828385212047, 0.8100640980234488, 0.7288273520125217, 0.6755174806560371, 0.4043131182048048, 0.8070258983689841)"
6,3,3,2.1243863113363552,2.1243863113363557,2.1243863113363557,1.9537348152796752,2.071532489051653,2.071532489051653,0.9999999999999998,1.0000000000000002,1.0000000000000002,0.9196702148069619,0.9751204279548128,0.9751204279548128,0.0,0,10825,15,15,0.054850750137120485,random_n6_b3_g3,36,20260830,"(0.5357209671647662, 0.15846640184637062, 0.6654126700220451, 0.5228415127418962, 1.9175811826087281, 0.5180883630378558)","(0.15697398831727458, 0.30375799713088875, 0.062266617456760244, 0.5249615470335618, 0.7767875167940064, 0.6955599132770391)"
6,3,3,1.8880592465533224,1.8239153445905947,1.8105840525842714,1.8026034940327338,1.878672854661012,1.878672854661012,1.0351682451452404,0.966026541762488,0.9589656976546245,0.954738839537695,0.9950285501318641,0.9950285501318641,0.0,0,10825,15,15,0.054577124770730734,random_n6_b3_g3,37,20260830,"(0.3138228703205366, 0.11398773017091696, 0.538242843676706, 0.4002203912872225, 0.6147485096842205, 1.2422185136616426)","(0.591615246902362, 0.2351849099107, 0.9479136086391625, 0.09130923300712643, 0.16665339898690673, 0.8973573724290955)"
6,3,3,1.413612491660122,1.4136124916601218,1.413612491660122,1.1883481940408402,1.376008672994596,1.376008672994596,1.0000000000000002,0.9999999999999999,1.0,0.8406463589220725,0.9733987787407249,0.9733987787407249,0.0,0,10825,15,15,0.05390037503093481,random_n6_b3_g3,38,20260830,"(1.0469922302845232, 0.2358307810491463, 0.6284820213261862, 1.7516465995663226, 1.2396475531581244, 0.5672608347543776)","(0.6664888164805403, 0.5579754614662489, 0.6282756961348104, 0.09466426742720332, 0.2588993129207654, 0.26124666095721955)"
6,3,3,0.7786120559679363,0.7786120559679364,0.7786120559679364,0.7786120559679364,0.7786120559679363,0.7786120559679363,0.9999999999999999,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,0.0,0,10825,15,15,0.05682175001129508,random_n6_b3_g3,39,20260830,"(0.9054972155642035, 0.23954947962447493, 0.40695516573686435, 0.6609147281252928, 0.3052645398479935, 0.2687336225822347)","(0.4592053516601998, 0.08445419819760633, 0.6694370903202541, 0.1348528345794303, 0.0784886024073346, 0.3362884247880321)"
6,3,3,3.6341685302164963,3.533992112597239,3.5165272579007865,3.5165272579007865,3.5884098713194073,3.5884098713194073,1.0283465311827293,0.9724348453335792,0.9676291092893533,0.9676291092893533,0.9874087680533729,0.9874087680533729,0.0,0,10825,15,15,0.05438599968329072,random_n6_b3_g3,40,20260830,"(1.0521255054783083, 1.8429655819063218, 1.7689986061524665, 0.6214405174352491, 1.0059746301574841, 1.2513362567785202)","(0.8567475653923319, 0.8513090283115146, 0.47491800661525274, 0.5453753457450008, 0.33131533095701965, 0.4513920172184604)"
6,3,3,0.7575864984908742,0.757586498490874,0.7410143199872126,0.7062085909757252,0.7343461198023346,0.7343461198023346,1.0000000000000002,0.9999999999999997,0.9781250345186012,0.9321821236023943,0.9693231350679626,0.9693231350679626,0.0,0,10825,15,15,0.053748708218336105,random_n6_b3_g3,41,20260830,"(0.2787647293421721, 0.21908224695310913, 0.3137602583173781, 0.45662676926086787, 0.2559645693891168, 0.17934955116460466)","(0.42070325148390775, 0.6721204959627527, 0.5884418837450662, 0.6172786974713381, 0.8597819579158209, 0.5432620594587116)"
6,3,3,1.8982575523885161,1.867937208685887,1.8561811997598188,1.5526252693232983,1.87710543843326,1.87710543843326,1.0162319930036405,0.9840272761383312,0.9778342235089469,0.8179212917497313,0.9888570895300055,0.9888570895300055,0.0,0,10825,15,15,0.05350220808759332,random_n6_b3_g3,42,20260830,"(0.12217527814650579, 0.6842398521901457, 0.17440548191666855, 1.9963559896376994, 0.6878023005869225, 0.10490409513458797)","(0.9056193315755527, 0.1397896049258473, 0.7933049750250472, 0.5092973332002766, 0.9091634473144239, 0.7423309276747256)"
6,3,3,2.6048338087065472,2.5928835723936983,2.5928835723936983,2.410188300069818,2.561326082045281,2.5412955134972526,1.0046088595878668,0.9954122845484784,0.9954122845484784,0.9252752678554252,0.9832973118991916,0.9756075435611591,0.020030568548028427,0,10825,15,15,0.0543894162401557,random_n6_b3_g3,43,20260830,"(0.8541592601799985, 0.9132135908734844, 1.6713672682793634, 0.16809603201235127, 0.2854058698716583, 1.255395973356949)","(0.8401212889672911, 0.3110292651942873, 0.6184666592802474, 0.5576905002420541, 0.7890300974148634, 0.6402781318465498)"
6,3,3,2.4893059987274215,2.4752887638950467,2.4046090812038776,1.966797335255694,2.425099976571365,2.425099976571365,1.005662868525415,0.9943690189797716,0.9659756905873194,0.7900986605347662,0.9742072601002529,0.9742072601002529,0.0,0,10825,15,15,0.053639874793589115,random_n6_b3_g3,44,20260830,"(0.3076715757849861, 0.47407693397205763, 0.45125389605378813, 1.2556527020851629, 0.21694191694533813, 0.5909126184743047)","(0.842334066840578, 0.8115915202507908, 0.8430632996195039, 0.9443863121176084, 0.07754021495772269, 0.7737467908885269)"
6,3,3,0.35058249895290056,0.34741857312729696,0.33625740732626525,0.33625740732626525,0.34963309126005104,0.34963309126005104,1.0091069564793944,0.9909752316928158,0.9591391707531874,0.9591391707531874,0.9972919136132432,0.9972919136132432,0.0,0,10825,15,15,0.05351154180243611,random_n6_b3_g3,45,20260830,"(0.2616688095077752, 0.186579323250137, 0.13509416356938517, 0.1714339949170429, 0.22744082885268435, 0.10492477963713953)","(0.143900646343818, 0.517306950492218, 0.608989475368673, 0.5406034632547053, 0.43068632011900093, 0.9110652459168491)"
6,3,3,1.396797468219928,1.393660615818396,1.3936606158183962,1.2835113905890723,1.3778521015389098,1.3778521015389098,1.0022508007802817,0.9977542539466873,0.9977542539466875,0.9188958455263905,0.9864365685705587,0.9864365685705587,0.0,0,10825,15,15,0.05430800002068281,random_n6_b3_g3,46,20260830,"(0.7063176633814668, 0.6442740991285252, 0.11971575576025022, 0.27482097077121803, 1.7624625433142034, 0.23960462434190194)","(0.2918635669195798, 0.40467528190917135, 0.40664036680948346, 0.8981667391636295, 0.4303774926463272, 0.8103511294029461)"
6,3,3,1.4347112858360866,1.403464631828177,1.4034646318281772,1.0196784353130486,1.4151100348514265,1.41479640568437,1.0222639411776322,0.9782209463908269,0.9782209463908271,0.7107202998816761,0.9863378428969161,0.9861192420047695,0.0003136291670564617,0,10825,15,15,0.05372545775026083,random_n6_b3_g3,47,20260830,"(0.2124441878610026, 0.15078375113310227, 1.1603373786939828, 0.12114763795677808, 0.8546797935811361, 0.1845133736800987)","(0.5637074236461117, 0.7343973023918319, 0.45797525309189546, 0.7961768805416035, 0.8335355539068409, 0.49219009885437204)"
6,3,3,2.8123641497115024,2.7721971252982986,2.6438742736788985,2.257330203193384,2.801021224364299,2.801021224364299,1.014489238173812,0.9857177014515264,0.9400895947098856,0.802645064091343,0.9959667650619259,0.9959667650619259,0.0,0,10825,15,15,0.05394141701981425,random_n6_b3_g3,48,20260830,"(0.40634464011136634, 1.43153059111432, 0.3786243564636685, 0.5436625611563158, 1.2003759022550244, 0.7053675480075285)","(0.4267708709980628, 0.9418673156553736, 0.2570055551667228, 0.8244354987790764, 0.6376812969882129, 0.4886275940870434)"
6,3,3,1.131938075896352,1.1319380758963522,1.1319380758963522,1.048133343285959,1.1059012908557055,1.1059012908557055,0.9999999999999998,1.0000000000000002,1.0000000000000002,0.9259635006587881,0.9769980482191761,0.9769980482191761,0.0,0,10825,15,15,0.05383029207587242,random_n6_b3_g3,49,20260830,"(0.11733406545490672, 0.2535575603304415, 1.1066170107355524, 0.14030118782646558, 0.12131338024371792, 0.3086404110224242)","(0.3663812112969875, 0.20889488787153576, 0.6259185360435534, 0.8653034655673548, 0.914407326797232, 0.7526108125318814)"
6,3,3,2.1198513233045606,2.077879416829929,2.077879416829929,2.077879416829929,2.0778794168299286,2.0778794168299286,1.0201993946976313,0.9802005423619978,0.9802005423619978,0.9802005423619978,0.9802005423619976,0.9802005423619976,0.0,0,10825,15,15,0.054662083741277456,random_n6_b3_g3,50,20260830,"(0.5683390715697832, 1.2101359630371256, 0.5265886438513825, 1.9498906880254445, 0.13608071555198514, 0.4860783987376106)","(0.46411413569893806, 0.13585247549947807, 0.6762452843157408, 0.7477353174818782, 0.239374564396655, 0.44149174436567584)"
6,3,3,2.9692672196555225,2.8905743034344837,2.8672632480481384,2.289107662754074,2.9692672196555225,2.9692672196555225,1.0272239728027537,0.97349752972716,0.9656467525279796,0.770933531209644,1.0,1.0,0.0,0,10825,15,15,0.05298666702583432,random_n6_b3_g3,51,20260830,"(1.593999372343893, 0.33452898032613937, 0.14712711942961257, 1.0462635220004362, 1.5267329506424208, 0.32540966509510827)","(0.9488522034488467, 0.922633425285318, 0.7666755339062118, 0.25294258394942176, 0.5988620785964829, 0.587870281534518)"
6,3,3,1.5514664924339736,1.5514664924339734,1.5514664924339736,1.2451243658336244,1.4961685181944084,1.4961685181944084,1.0000000000000002,0.9999999999999999,1.0,0.8025467336263555,0.9643576097136248,0.9643576097136248,0.0,0,10825,15,15,0.05406354181468487,random_n6_b3_g3,52,20260830,"(0.18637239452422857, 0.5214038266625789, 0.1384272979284413, 1.125379354655986, 1.462644132637806, 0.6636502059496806)","(0.8284493854839007, 0.6402686994739738, 0.14052641319949474, 0.669881310731537, 0.07338249629073171, 0.6361333145132659)"
6,3,3,1.6626137427901364,1.6414371543272164,1.6414371543272166,1.3783683432375973,1.6626137427901364,1.6626137427901364,1.0129012484011912,0.9872630738469764,0.9872630738469766,0.8290370203030265,1.0,1.0,0.0,0,10825,15,15,0.05397950019687414,random_n6_b3_g3,53,20260830,"(0.7013337684974555, 0.5946488214838405, 0.3026839475697689, 1.4632147494257162, 0.7114744178290675, 0.5380249018329838)","(0.8411054630267465, 0.41318652747238954, 0.1365214675051128, 0.5507329726827119, 0.1827128670641277, 0.09089684291358086)"
6,3,3,0.5288991648859073,0.5288991648859072,0.5288991648859072,0.5288991648859072,0.5288991648859072,0.5288991648859072,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.0,0,10825,15,15,0.05390470800921321,random_n6_b3_g3,54,20260830,"(0.41730116514460636, 0.25327363181374457, 0.5979927415499541, 0.1962155013199067, 0.2992856205919677, 0.1340922457797381)","(0.24484817878370863, 0.11135883261548404, 0.564892203534137, 0.08446641270363364, 0.12494491656055721, 0.6631427239306773)"
6,3,3,1.5894308615330384,1.5489230521104451,1.5489230521104453,1.4685341120066047,1.5838008164158446,1.5838008164158446,1.0261522413055963,0.9745142677149715,0.9745142677149716,0.9239370818496463,0.9964578232036067,0.9964578232036067,0.0,0,10825,15,15,0.054381290916353464,random_n6_b3_g3,55,20260830,"(0.2636550491774942, 0.10561686887801601, 1.060647439768473, 0.5289043509079132, 0.12889328316401186, 0.3124953679683675)","(0.5644325207870353, 0.5282224898576399, 0.8682308192878082, 0.9060632071879122, 0.11148748690347357, 0.22164405520156938)"
